	amendment_author	amendment_number	amendment_purpose	amendment_type	bill_congress	bill_number	bill_title	bill_type	category	chamber	congress	date	nomination_number	nomination_title	number	question	record_modified	requires	result	result_text	session	source_url	subject	type	updated_at	vote_id	bias	ideology
1330					113.0	693.0		hres	passage	h	113	2014-07-29T13:39:00-04:00			459	On Agreeing to the Resolution: H RES 693 Providing for consideration of the bill (H.R. 4315) to amend the Endangered Species Act of 1973 to require publication on the Internet of the basis for determinations that species are endangered species or threatened species, and for other purposes		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll459.xml	Providing for consideration of the bill (H.R. 4315) to amend the Endangered Species Act of 1973 to require publication on the Internet of the basis for determinations that species are endangered species or threatened species, and for other purposes	On the Resolution	2014-08-01T13:15:17-04:00	h459-113.2014	0.0008841089541181766	2.777080963579305
1331	Huffman of California Part B Amendment No. 6	6.0		h-bill	113.0	3964.0		hr	amendment	h	113	2014-02-05T18:01:00-05:00			46	On Agreeing to the Amendment: Amendment 6 to H R 3964		1/2	Failed	Failed	2014	http://clerk.house.gov/evs/2014/roll046.xml		On the Amendment	2014-06-18T11:23:44-04:00	h46-113.2014	-0.5787633292731375	-2.862846406218786
1332	DeFazio of Oregon Amendment No. 2	2.0		h-bill	113.0	4315.0		hr	amendment	h	113	2014-07-29T17:12:00-04:00			460	On Agreeing to the Amendment: Amendment 2 to H R 4315		1/2	Failed	Failed	2014	http://clerk.house.gov/evs/2014/roll460.xml		On the Amendment	2014-08-01T16:15:18-04:00	h460-113.2014	-0.20543565540958408	-2.8307451038012967
1333	Holt of New Jersey Amendment No. 3	3.0		h-bill	113.0	4315.0		hr	amendment	h	113	2014-07-29T17:17:00-04:00			461	On Agreeing to the Amendment: Amendment 3 to H R 4315		1/2	Failed	Failed	2014	http://clerk.house.gov/evs/2014/roll461.xml		On the Amendment	2014-08-01T17:15:21-04:00	h461-113.2014	1.0792868544882845	-2.0857923471451403
1334					113.0	4315.0		hr	recommit	h	113	2014-07-29T17:34:00-04:00			462	On Motion to Recommit with Instructions: H R 4315 21st Century Endangered Species Transparency Act		1/2	Failed	Failed	2014	http://clerk.house.gov/evs/2014/roll462.xml	21st Century Endangered Species Transparency Act	On the Motion to Recommit	2014-08-01T17:15:20-04:00	h462-113.2014	0.6904792814945252	-3.1338060504339147
1335					113.0	4315.0		hr	passage	h	113	2014-07-29T17:41:00-04:00			463	On Passage: H R 4315 21st Century Endangered Species Transparency Act		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll463.xml	21st Century Endangered Species Transparency Act	On Passage of the Bill	2014-08-01T17:15:20-04:00	h463-113.2014	0.307465010985115	1.624689703236481
1336					113.0	4809.0		hr	passage-suspension	h	113	2014-07-29T17:48:00-04:00			464	On Motion to Suspend the Rules and Pass, as Amended: H R 4809 To reauthorize the Defense Production Act, to improve the Defense Production Act Committee, and for other purposes		2/3	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll464.xml	To reauthorize the Defense Production Act, to improve the Defense Production Act Committee, and for other purposes	On Motion to Suspend the Rules and Pass, as Amended	2014-08-01T17:15:19-04:00	h464-113.2014	2.8559999211802096	-0.3800371543908715
1337					113.0	694.0		hres	procedural	h	113	2014-07-30T16:23:00-04:00			465	On Ordering the Previous Question: H RES 694 Providing for consideration of H.Res. 676, providing for authority to initiate litigation for actions by the President or other executive branch officials inconsistent with their duties under the Constitution of the United States and H.R. 935, Reducing Regulatory Burdens Act of 2013; and for other purposes		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll465.xml	Providing for consideration of H.Res. 676, providing for authority to initiate litigation for actions by the President or other executive branch officials inconsistent with their duties under the Constitution of the United States and H.R. 935, Reducing Regulatory Burdens Act of 2013; and for other purposes	On Ordering the Previous Question	2014-08-02T15:58:47-04:00	h465-113.2014	-0.4508329071443793	3.223541683208616
1338					113.0	694.0		hres	passage	h	113	2014-07-30T16:33:00-04:00			466	On Agreeing to the Resolution: H RES 694 Providing for consideration of H.Res. 676, providing for authority to initiate litigation for actions by the President or other executive branch officials inconsistent with their duties under the Constitution of the United States and H.R. 935, Reducing Regulatory Burdens Act of 2013; and for other purposes		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll466.xml	Providing for consideration of H.Res. 676, providing for authority to initiate litigation for actions by the President or other executive branch officials inconsistent with their duties under the Constitution of the United States and H.R. 935, Reducing Regulatory Burdens Act of 2013; and for other purposes	On the Resolution	2014-08-02T15:58:46-04:00	h466-113.2014	-0.6741436927441947	3.1324696741836764
1339					113.0	3230.0		hr	passage-suspension	h	113	2014-07-30T16:40:00-04:00			467	On Motion to Suspend the Rules and Agree to the Conference Report: H R 3230 Veterans’ Access to Care through Choice, Accountability, and Transparency Act of 2014		2/3	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll467.xml	Veterans’ Access to Care through Choice, Accountability, and Transparency Act of 2014	On Motion to Suspend the Rules and Agree to the Conference Report	2014-08-02T15:58:46-04:00	h467-113.2014	4.037046395147929	-0.14358412569057263
1340					113.0	676.0		hres	passage	h	113	2014-07-30T18:28:00-04:00			468	On Agreeing to the Resolution, as Amended: H RES 676 Providing for authority to initiate litigation for actions by the President or other executive branch officials inconsistent with their duties under the Constitution of the United States		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll468.xml	Providing for authority to initiate litigation for actions by the President or other executive branch officials inconsistent with their duties under the Constitution of the United States	On the Resolution	2014-08-02T15:58:45-04:00	h468-113.2014	-0.9596016454809134	2.3722271161832658
1341					113.0	935.0		hr	recommit	h	113	2014-07-31T11:20:00-04:00			469	On Motion to Recommit with Instructions: H R 935 To amend the Federal Insecticide, Fungicide, and Rodenticide Act and the Federal Water Pollution Control Act to clarify Congressional intent regarding the regulation of the use of pesticides in or near navigable waters, and for other purposes		1/2	Failed	Failed	2014	http://clerk.house.gov/evs/2014/roll469.xml	To amend the Federal Insecticide, Fungicide, and Rodenticide Act and the Federal Water Pollution Control Act to clarify Congressional intent regarding the regulation of the use of pesticides in or near navigable waters, and for other purposes	On the Motion to Recommit	2014-08-03T05:10:09-04:00	h469-113.2014	-0.20612627702706493	-2.8760535856828784
1342	McNerney of California Part B Amendment No. 7	7.0		h-bill	113.0	3964.0		hr	amendment	h	113	2014-02-05T18:05:00-05:00			47	On Agreeing to the Amendment: Amendment 7 to H R 3964		1/2	Failed	Failed	2014	http://clerk.house.gov/evs/2014/roll047.xml		On the Amendment	2014-06-18T11:23:44-04:00	h47-113.2014	-0.3454762891948149	-2.6807973733619295
1343					113.0	935.0		hr	passage	h	113	2014-07-31T11:42:00-04:00			470	On Passage: H R 935 To amend the Federal Insecticide, Fungicide, and Rodenticide Act and the Federal Water Pollution Control Act to clarify Congressional intent regarding the regulation of the use of pesticides in or near navigable waters, and for other purposes		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll470.xml	To amend the Federal Insecticide, Fungicide, and Rodenticide Act and the Federal Water Pollution Control Act to clarify Congressional intent regarding the regulation of the use of pesticides in or near navigable waters, and for other purposes	On Passage of the Bill	2014-08-03T05:10:09-04:00	h470-113.2014	2.2387271875542765	1.768623810564764
1344					113.0	696.0		hres	procedural	h	113	2014-07-31T11:49:00-04:00			471	On Ordering the Previous Question: H RES 696 Providing for consideration of H.R. 5230, making supplemental appropriations for the fiscal year ending September 30, 2014, H.R. 5272, to prohibit certain actions with respect to deferred action for aliens not lawfully present in the United States, and H.R. 5021, the Highway and Transportation Funding Act		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll471.xml	Providing for consideration of H.R. 5230, making supplemental appropriations for the fiscal year ending September 30, 2014, H.R. 5272, to prohibit certain actions with respect to deferred action for aliens not lawfully present in the United States, and H.R. 5021, the Highway and Transportation Funding Act	On Ordering the Previous Question	2014-08-03T05:10:09-04:00	h471-113.2014	-0.3783664320165252	2.735519584969234
1345					113.0	696.0		hres	passage	h	113	2014-07-31T11:56:00-04:00			472	On Agreeing to the Resolution: H RES 696 Providing for consideration of H.R. 5230, making supplemental appropriations for the fiscal year ending September 30, 2014, H.R. 5272, to prohibit certain actions with respect to deferred action for aliens not lawfully present in the United States, and H.R. 5021, the Highway and Transportation Funding Act		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll472.xml	Providing for consideration of H.R. 5230, making supplemental appropriations for the fiscal year ending September 30, 2014, H.R. 5272, to prohibit certain actions with respect to deferred action for aliens not lawfully present in the United States, and H.R. 5021, the Highway and Transportation Funding Act	On the Resolution	2014-08-03T05:10:08-04:00	h472-113.2014	-0.996839083726246	2.1306042674743733
1346					113.0	5021.0		hr	procedural	h	113	2014-07-31T14:24:00-04:00			473	On Motion to Disagree to the Senate Amendment: H R 5021 To provide an extension of Federal-aid highway, highway safety, motor carrier safety, transit, and other programs funded out of the Highway Trust Fund, and for other purposes.		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll473.xml	To provide an extension of Federal-aid highway, highway safety, motor carrier safety, transit, and other programs funded out of the Highway Trust Fund, and for other purposes.	On Motion to Disagree to the Senate Amendment	2014-08-03T05:10:07-04:00	h473-113.2014	1.906219805519529	1.4023013283892443
1347					113.0	700.0		hres	procedural	h	113	2014-08-01T11:54:00-04:00			474	On Ordering the Previous Question: H RES 700 Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, and providing for consideration of motions to suspend the rules		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll474.xml	Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, and providing for consideration of motions to suspend the rules	On Ordering the Previous Question	2014-08-04T11:16:01-04:00	h474-113.2014	-0.4106277920640318	3.1800595965758847
1348					113.0	700.0		hres	passage	h	113	2014-08-01T12:02:00-04:00			475	On Agreeing to the Resolution: H RES 700 Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, and providing for consideration of motions to suspend the rules		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll475.xml	Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, and providing for consideration of motions to suspend the rules	On the Resolution	2014-08-04T11:16:00-04:00	h475-113.2014	-0.9717048784235683	2.2428446421148243
1349					113.0	710.0		hres	procedural	h	113	2014-08-01T18:58:00-04:00			476	On Ordering the Previous Question: H RES 710 Providing for further consideration of the bill (H.R. 5230) making supplemental appropriations for the fiscal year ending September 30, 2014, and for other purposes; providing for consideration of the bill (H.R. 5272) to prohibit certain actions with respect to deferred action for aliens not lawfully present in the U.S		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll476.xml	Providing for further consideration of the bill (H.R. 5230) making supplemental appropriations for the fiscal year ending September 30, 2014, and for other purposes; providing for consideration of the bill (H.R. 5272) to prohibit certain actions with respect to deferred action for aliens not lawfully present in the U.S	On Ordering the Previous Question	2014-08-04T18:15:15-04:00	h476-113.2014	-0.44426166327771177	3.2127347437502243
1350					113.0	710.0		hres	passage	h	113	2014-08-01T19:07:00-04:00			477	On Agreeing to the Resolution: H RES 710 Providing for further consideration of the bill (H.R. 5230) making supplemental appropriations for the fiscal year ending September 30, 2014, and for other purposes; providing for consideration of the bill (H.R. 5272) to prohibit certain actions with respect to deferred action for aliens not lawfully present in the U.S		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll477.xml	Providing for further consideration of the bill (H.R. 5230) making supplemental appropriations for the fiscal year ending September 30, 2014, and for other purposes; providing for consideration of the bill (H.R. 5272) to prohibit certain actions with respect to deferred action for aliens not lawfully present in the U.S	On the Resolution	2014-08-04T19:01:33-04:00	h477-113.2014	-1.0147079474072143	2.2629765991245274
1351					113.0	5230.0		hr	passage	h	113	2014-08-01T20:37:00-04:00			478	On Passage: H R 5230 Supplemental Appropriations, FY 2014		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll478.xml	Supplemental Appropriations, FY 2014	On Passage of the Bill	2014-08-04T19:01:33-04:00	h478-113.2014	-0.6908919396550339	2.343755401862731
1352					113.0	5272.0		hr	passage	h	113	2014-08-01T21:55:00-04:00			479	On Passage: H R 5272 To prohibit certain actions with respect to deferred action for aliens not lawfully present in the United States, and for other purposes.		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll479.xml	To prohibit certain actions with respect to deferred action for aliens not lawfully present in the United States, and for other purposes.	On Passage of the Bill	2014-08-04T19:01:32-04:00	h479-113.2014	-0.6981985891464193	1.7941376924245713
1353	Peters of California Part B Amendment No. 8	8.0		h-bill	113.0	3964.0		hr	amendment	h	113	2014-02-05T18:09:00-05:00			48	On Agreeing to the Amendment: Amendment 8 to H R 3964		1/2	Failed	Failed	2014	http://clerk.house.gov/evs/2014/roll048.xml		On the Amendment	2014-06-18T11:23:44-04:00	h48-113.2014	-0.4723227194151844	-2.5849180204289506
1354					113.0	76.0		hjres	passage	h	113	2014-08-01T22:03:00-04:00			480	On Motion to Concur in the Senate Amendments: H J RES 76 Making continuing appropriations for the National Security Administration for fiscal year 2014, and for other purposes.		1/2	Passed	Passed	2014	http://clerk.house.gov/evs/2014/roll480.xml	Making continuing appropriations for the National Security Administration for fiscal year 2014, and for other purposes.	Concurring in the Senate Amendment	2014-08-04T21:57:15-04:00	h480-113.2014	3.6213901223288625	0.09578774368431671
